IdProducto,Titulo,Precio,Reseñas,Estrellas,Autor,Fecha
151,Audifono Gamer Trust Gxt 310D 3.5mm Pc Laptop Ps4  Xbox One,$88.900,"Son muy bonitos y cómodos. y lo más importante es su buen sonido, recomendado.",5,Por Daniel Rodas Hernandez,2019-12-16
152,Amplificador Wifi Xiaomi Pro 300M 2.4G Expander Range - Negro,$52.900,"pues está funcionando, solo el tiempo dirá",5,Por jorge niño,2020-09-23
152,Amplificador Wifi Xiaomi Pro 300M 2.4G Expander Range - Negro,$52.900,llegó antes de la fecha pactada,5,Por Rubio Jairo Felipe,2020-09-17
152,Amplificador Wifi Xiaomi Pro 300M 2.4G Expander Range - Negro,$52.900,Práctico y Sirvió para lo que quería.,5,Por Manuel Andres Nieto Rodriguez,2020-08-09
152,Amplificador Wifi Xiaomi Pro 300M 2.4G Expander Range - Negro,$52.900,excelente,5,Por Diego Castillo Diego Castillo,2020-08-21
152,Amplificador Wifi Xiaomi Pro 300M 2.4G Expander Range - Negro,$52.900,excelente servicio,5,Por elida puello,2020-07-17
152,Amplificador Wifi Xiaomi Pro 300M 2.4G Expander Range - Negro,$52.900,"llegó antes de lo esperado,buen producto",5,Por carlos julian parra gomez,2020-06-28
152,Amplificador Wifi Xiaomi Pro 300M 2.4G Expander Range - Negro,$52.900,es bueno. algo demorado.. pero llegó antes de tiempo .. debería  ser más rápido el envío.. eso sostiene el cliente..,5,Por ANGEL AMAYA,2020-06-17
152,Amplificador Wifi Xiaomi Pro 300M 2.4G Expander Range - Negro,$52.900,satisfecho,5,Por David Cordoba,2020-12-06
152,Amplificador Wifi Xiaomi Pro 300M 2.4G Expander Range - Negro,$52.900,Excelente producto fácil de instalar y llego un mes antes de lo programado,5,Por Fredy Mora,2020-04-06
152,Amplificador Wifi Xiaomi Pro 300M 2.4G Expander Range - Negro,$52.900,producto correcto y llego antes de lo esperado.,5,Por Nicolás Riveros santos,2020-05-19
152,Amplificador Wifi Xiaomi Pro 300M 2.4G Expander Range - Negro,$52.900,buen producto,4,Por Simon Pereira Martinez,2019-11-30
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,muy buen producto y llegó en un tiempo récord,5,Por karine linero,2020-03-09
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,Pequeñito,3,Por Luisa Cubillos,2020-08-16
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,excelente producto,5,Por Yonathan Rodriguez Yonathan Rodriguez,2020-08-14
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,"Se recibió el producto en una muy buena calidad, esta instalado y trabajando",5,Por German Guerra Agudelo,2020-03-08
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,Excelente,5,Por Tanner Arroyo Bonett,2020-07-31
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,"Ya llevo varios días usandolo. Se configura fácil y funciona sin problemas.
Luego de conectarlo y configurarlo la primera vez no he tenido necesidad de volver a hacerle nada y funciona super bien.",5,Por Carlos Alberto Botero Cadavid,2020-12-07
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,"Entrega en el primer día estimado cobertura de toda una planta, excelente producto",5,Por Thernun Thernun,2020-10-07
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,El dispositivo es muy eficiente,5,Por Daniel Montoya,2020-07-07
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,Demoro días días más en llegar de lo que me habían dicho en la aplicación,5,Por Marco Montes Martinez,2020-06-30
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,Excelente producto!!,5,Por Juan Serna,2020-09-05
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,No me enviaron el pedio,1,Por Edward Rodriguez,2020-03-31
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,excelente funciona perfectamente,5,Por David Stiven Caicedo Anzola David Stiven Caicedo Anzola,2020-03-26
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,Bueno,5,Por Carlos Martinez,2020-05-03
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,Muy buen dispositivo me encant9,5,Por Mario Javier Baquero Ramires,2020-01-22
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,no  lo recomiendo,1,Por ferley gomez,2019-06-11
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,gracias,5,Por Diego Blanco solar,2019-11-04
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,buen producto algo complicado configurarlo pero con paciencia de logra pensando en comprar más productos de esta marca,5,Por Alejandro Torres,2019-03-19
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,La entrega fue antes de lo previsto. Muy contento con el proceso y la calidad del producto. recomendado.,5,Por Javier Gonzalez Romero,2019-09-03
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,El producto realmente amplifica la señal considerablemente. Lo recomiendo totalmente. Gracias,5,Por Javier Gonzalez Romero,2019-09-03
153,Repetidor Wifi Xiaomi 300m Pro Original 2.4 Ghz 2 Antenas,$86.990,Muy bien,5,Por Camilo Patiño,2018-05-11
154,Teclado Gamer Nova VSG,$99.900,"excelente teclado , es el mejor si lo que buscas es calidad - precio , las luces iluminan mucho en la oscuridad , y además el rgb funciona de maravilla",5,Por Sebastian Daniells,2020-09-16
154,Teclado Gamer Nova VSG,$99.900,"El teclado es bonito y las teclas son super suaves, lo único es que es más grande de lo que pensé pero eso no me molesta se ve más genial",5,Por Wilmer Mendoza,2020-01-09
154,Teclado Gamer Nova VSG,$99.900,Me encantó,5,Por Jose Anaya,2020-08-22
154,Teclado Gamer Nova VSG,$99.900,"perfecto, llego tal cual y muy rapido",5,Por Bryan Mora,2020-08-19
154,Teclado Gamer Nova VSG,$99.900,"calidad, rapidez y a muy buen precioooo",5,Por jose manuel valencia,2020-08-18
154,Teclado Gamer Nova VSG,$99.900,"excelente producto, llegó a tiempo y sin problema",5,Por Jose Restrepo,2020-12-08
154,Teclado Gamer Nova VSG,$99.900,buen producto llegó rápido y muy buena calidad,5,Por The Wolf The Wolf,2020-07-17
154,Teclado Gamer Nova VSG,$99.900,"llegó rápido, en muy buena calidad",5,Por Santy Valderrama Santy Valderrama,2020-07-16
154,Teclado Gamer Nova VSG,$99.900,está bueno,5,Por yairaviles06@gmail.com yairaviles06@gmail.com,2020-09-07
154,Teclado Gamer Nova VSG,$99.900,"el teclado me llego bien, el día acordado y en casi perfecto estado, el único fallo que le veo es que la tecla espaciadora suena horrible, es como un chillido muy incomodo y molesto, por otra parte todo el teclado esta bien, y creo que en general llega a ser un buen producto con un único fallo, supongo solo fue mi und ya que no veo otro comentario dando a entender el problema",3,Por DAVID GONZALEZ,2020-06-25
154,Teclado Gamer Nova VSG,$99.900,"llegó antes de lo esperado, gracias",5,Por ANDREA SANDOVAL ANDREA SANDOVAL,2020-05-13
155,Audifono Diadema Gamer Trust Gxt 310P Radius 3.5 Mm Rosado,$110.900,"buena calidad de sonido, y además buena calidad de materiales!",5,Por Andres Pacheco,2020-09-13
155,Audifono Diadema Gamer Trust Gxt 310P Radius 3.5 Mm Rosado,$110.900,lindos,5,Por Valeria Miranda Roque Valeria Miranda Roque,2020-08-20
155,Audifono Diadema Gamer Trust Gxt 310P Radius 3.5 Mm Rosado,$110.900,Divinos y se escucha muy claro y tienen buen microfono,5,Por Paula Aguilera Paula Aguilera,2020-08-16
155,Audifono Diadema Gamer Trust Gxt 310P Radius 3.5 Mm Rosado,$110.900,Divinos y se escucha muy claro y tienen buen microfono,5,Por Paula Aguilera Paula Aguilera,2020-08-16
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,Buen producto,5,Por farid Devia,2020-09-23
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,no sirve para nada reduce la velocidad,1,Por javoer patiño,2020-04-08
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,No es lo que dicen en la publicidad,3,Por Oscar Turriago,2020-07-30
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,"lo único es que es una extensión del wifi, mas no amplifica la señal",3,Por Omar Munoz Quevedo,2020-07-14
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,"El producto falla en algunos momentos, no entrega la señal esperada",4,Por Hector Ivan Ortiz Rico,2020-07-13
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,No me sirvió como esperaba.,2,Por Sergio Chona Torres,2020-06-29
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,llegó en buen estado y antes de la fecha,4,Por john varon,2020-06-18
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,"Al amplificar la señal lo que hace es reducir la mitad de la velocidad, funciona mejor mi router sin ser rompemuros.",1,Por Luis Rodrigo Duarte Varona,2020-06-15
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,Excelente,5,Por jorge ortiz vargas,2020-03-06
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,bien,5,Por javier parada,2020-02-05
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,buen producto,5,Por Mario Sandoval,2019-07-26
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,Estoy probando,3,Por jose ortega santamaría,2019-06-20
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,cumple con lo ofrecido,5,Por John Jairo Duran Duran,2019-09-06
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,excelente,5,Por oscar edgardo lozano carrillo,2019-10-05
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,excelente,5,Por oscar edgardo lozano carrillo,2019-10-05
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,Excelente producto,5,Por DAIRO TECNOLOGY,2019-02-23
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,Excelente,5,Por Alberto Ruiz,2019-10-01
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,Excelente producto,5,Por Carlos Mauricio Trigos Ortiz,2018-12-16
156,Repetidor Amplificador De Señal Wifi 2020 Router 300mbps,$64.990,"Funciona muy bien, fácil de configurar",5,Por Stiven Mendoza,2018-11-14
157,Tinta Epson 544 X4 100% Original L3110 L1110 L3150 L5190,$99.000,excelente producto,5,Por Rigoberto Varon Sotelo,2020-07-15
157,Tinta Epson 544 X4 100% Original L3110 L1110 L3150 L5190,$99.000,"Me gusto mucho, producto original",5,Por Kerlis Katryna Lopez Arena,2020-06-30
157,Tinta Epson 544 X4 100% Original L3110 L1110 L3150 L5190,$99.000,buen servicio y rapidez !!,4,Por Adriana Castrillon Valencia,2020-06-19
157,Tinta Epson 544 X4 100% Original L3110 L1110 L3150 L5190,$99.000,el envío la facilidad etc.,5,Por otisangie1970@gmail.com otisangie1970@gmail.com,2020-11-06
157,Tinta Epson 544 X4 100% Original L3110 L1110 L3150 L5190,$99.000,Excelente calidad y una entrega oportuna.,5,Por Marcos Julio Bermudez Medina,2020-07-06
157,Tinta Epson 544 X4 100% Original L3110 L1110 L3150 L5190,$99.000,"Muy buen servicio  y  
precio.",5,Por LEONARDO BADOS,2020-05-13
157,Tinta Epson 544 X4 100% Original L3110 L1110 L3150 L5190,$99.000,buen producto,5,Por Blas Manrique Manosalva,2020-09-05
157,Tinta Epson 544 X4 100% Original L3110 L1110 L3150 L5190,$99.000,"Calidad precio, llega antes de lo esperado",5,Por Juan Carlos Toro Salazar,2020-07-05
157,Tinta Epson 544 X4 100% Original L3110 L1110 L3150 L5190,$99.000,"El producto lo recibi, en excelentes empaque y muy buena calidad, me encanto.",5,Por Sindy Aaron,2020-07-05
157,Tinta Epson 544 X4 100% Original L3110 L1110 L3150 L5190,$99.000,"Muy buen servicio, ya que el precio estaba muy económico y de igual forma llegó extremadamente rápido",5,Por Ernesto Cardona,2020-06-05
158,Base para portatil (Refrigerante) XUE 3 ventiladores 6 niveles 4 USB,$41.900,Llegó en buen estado y cumple con las expectativas,5,Por Katherine Morales Katherine Morales,2020-08-31
159,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro rompemuros 300m,$79.999,"En el tiempo indicado, lo estoy empezando a usar y mejora demasiado la señal.",5,Por Andrés Pulido,2020-08-26
159,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro rompemuros 300m,$79.999,entrega muy rápida,5,Por john cantor cordoba,2020-07-28
159,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro rompemuros 300m,$79.999,Lo que ofrecen llega,5,Por Mario Calderon Mario Calderon,2020-07-27
159,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro rompemuros 300m,$79.999,excelente,5,Por Ivan Hernandez berrio,2020-06-24
159,Original Xiaomi Wifi Amplifier Pro Repetidor Wifi Negro rompemuros 300m,$79.999,"Lo compre por el problema de cobertura en mi casa, y solucionado, ahora no tengo problemas de cobertura de mi wifi en toda la casa",5,Por jaison camilo gallego echeverry,2020-05-31
160,Base Refrigerante Portátil Ventilador  Wit Wpc400,$33.000,"funciona muy bien ventila muy bien, lo único es que no puedo apagar el led.",5,Por Javier Pinzon Castellanos,2020-09-16
161,Combo Teclado + Mouse inalambrico USB K06 Blanco,$49.900,Lo que necesitaba,5,Por MARCO SALAMANCA,2020-09-23
161,Combo Teclado + Mouse inalambrico USB K06 Blanco,$49.900,"hermosos y muy prácticos, el forro del teclado es muy útil.",5,Por Diana Jimena Narvaez Yague,2020-08-31
162,Convertidor Adaptador Usb 3.0 A Red Lan Gigabyte 10/100/1000,$54.900,Funciona. Entrega rápida,5,Por Daniela H.,2020-08-27
163,Mouse Gamer Usb 7 Botones Rgb 1600-2400-3200-5500dpi,$29.900,"Se adapta bien a mi y me gusta su estilo, espero que me dure, gracias por la entrega a tiempo.",5,Por Johan Rodríguez Johan Rodríguez,2020-09-19
163,Mouse Gamer Usb 7 Botones Rgb 1600-2400-3200-5500dpi,$29.900,Super,5,Por Maria Tello,2020-11-09
163,Mouse Gamer Usb 7 Botones Rgb 1600-2400-3200-5500dpi,$29.900,Buen producto buena calidad. Llegó en el tiempo estipulado y funciona perfectamente,5,Por Sandra Durán Parra,2020-08-09
163,Mouse Gamer Usb 7 Botones Rgb 1600-2400-3200-5500dpi,$29.900,"buena relación calidad precio, entrega antes de lo esperado",5,Por David Montoya,2020-08-22
163,Mouse Gamer Usb 7 Botones Rgb 1600-2400-3200-5500dpi,$29.900,todo bien solo faltó escoger el color a gusto del cliente,4,Por Alberth Jesús Núñez Mejía,2020-02-08
163,Mouse Gamer Usb 7 Botones Rgb 1600-2400-3200-5500dpi,$29.900,es bueno pero el óptico no es tan bueno,4,Por Dubanner Torres,2020-09-07
163,Mouse Gamer Usb 7 Botones Rgb 1600-2400-3200-5500dpi,$29.900,llego en buen estado pero el empacada podría ser mejor espero que salga bueno. gracias por la agilidad en el envio,4,Por giovanny plazas,2020-02-07
165,Mouse Gamer Trust Gxt 108 Rava Alambrico Usb Negro,$48.900,buenos materiales. ergonómico y connluz LED recomendado,5,Por Leonidas Andrade Otalora,2020-09-16
165,Mouse Gamer Trust Gxt 108 Rava Alambrico Usb Negro,$48.900,bn,5,Por Carlos Naranjo,2020-08-17
165,Mouse Gamer Trust Gxt 108 Rava Alambrico Usb Negro,$48.900,La entrega fue antes de lo esperado excelente servicio y garantizado,5,Por Duvier Aguiar,2020-06-21
165,Mouse Gamer Trust Gxt 108 Rava Alambrico Usb Negro,$48.900,Deben tener mejor control de calidad antes de enviar producto,2,Por HUGO FERNEY GOMEZ GONZALEZ,2020-12-06
165,Mouse Gamer Trust Gxt 108 Rava Alambrico Usb Negro,$48.900,me gustó excelente mouse,5,Por julian arlex cardona,2020-12-01
165,Mouse Gamer Trust Gxt 108 Rava Alambrico Usb Negro,$48.900,buen producto,5,Por jehison carreño uribe,2019-12-30
166,Repetidor Amplificador Inalambrico Señal Wi Fi,$79.900,"LLego mucho antes de lo esperado, muy bien",5,Por MARTHA GOMEZ,2020-09-09
166,Repetidor Amplificador Inalambrico Señal Wi Fi,$79.900,"La entrega llegó en el momento esperado, un gran servicio y el producto excelente.",5,Por nelson lópez,2020-04-09
166,Repetidor Amplificador Inalambrico Señal Wi Fi,$79.900,El equipped Es,5,Por Andres Yepes Andres Yepes,2020-07-29
167,Combo Gamer Retroiluminado Teclado + Mouse + Diadema- Negro,$94.900,"Para el valor del producto me parece excelente, gracias.",5,Por Andres Fernando Restrepo,2020-09-15
167,Combo Gamer Retroiluminado Teclado + Mouse + Diadema- Negro,$94.900,Bueno,5,Por Fabian luque Fabian luque,2020-08-25
167,Combo Gamer Retroiluminado Teclado + Mouse + Diadema- Negro,$94.900,La verdad por el precio fue un producto increible pero algunas teclas vienen rebueltas es decir no estan en su lugar,4,Por Lorena Osorio Ortega,2020-08-24
167,Combo Gamer Retroiluminado Teclado + Mouse + Diadema- Negro,$94.900,Excelente producto.,5,Por AtOoXx .,2020-05-29
167,Combo Gamer Retroiluminado Teclado + Mouse + Diadema- Negro,$94.900,muy bueno la verdad.,5,Por Jovanis Olivo Olivera Jovanis Olivo Olivera,2020-05-22
167,Combo Gamer Retroiluminado Teclado + Mouse + Diadema- Negro,$94.900,Recomiendo demasiado los productos muy buenos,5,Por nikolas delgado,2020-05-15
167,Combo Gamer Retroiluminado Teclado + Mouse + Diadema- Negro,$94.900,las teclas no son iluminadas pero igaul super bonito,5,Por Johan steven sabogal pagnan,2019-02-09
167,Combo Gamer Retroiluminado Teclado + Mouse + Diadema- Negro,$94.900,El mouse súper bueno el teclado no tiene las letras iluminadas,4,Por Walter Cardona,2019-10-08
168,Camara Web PC Videoconferencia Sat  FULL HD 1080P  - Negra Diseño,$99.900,bie,5,Por Santiago Sanabria Sierra,2020-08-09
168,Camara Web PC Videoconferencia Sat  FULL HD 1080P  - Negra Diseño,$99.900,"La cámara venía rayada, y al parecer no soy el único, a no ser de que volvieran a enviar la misma cámara, no parece estar nueva la camara",1,Por Daniel Castrillón,2020-07-09
168,Camara Web PC Videoconferencia Sat  FULL HD 1080P  - Negra Diseño,$99.900,venía rayado,2,Por Germancho Martinez,2020-08-31
168,Camara Web PC Videoconferencia Sat  FULL HD 1080P  - Negra Diseño,$99.900,Oportunidad en la entrega y buena calidad del producto,5,Por Jorge Huertas Jorge Huertas,2020-12-08
168,Camara Web PC Videoconferencia Sat  FULL HD 1080P  - Negra Diseño,$99.900,"execelente producto, entrega super rapida llego antes de los esperado, me encantooo",5,Por Jenny andrea Beltran raba Jenny andrea Beltran raba,2020-07-17
168,Camara Web PC Videoconferencia Sat  FULL HD 1080P  - Negra Diseño,$99.900,la imagen muy oscura,3,Por Kenier Robledo,2020-07-16
168,Camara Web PC Videoconferencia Sat  FULL HD 1080P  - Negra Diseño,$99.900,La cámara no tiene buena resolución.,3,Por Mauricio Cantón,2020-07-15
168,Camara Web PC Videoconferencia Sat  FULL HD 1080P  - Negra Diseño,$99.900,Buen vendedor,5,Por Oscar Navarro,2020-11-07
168,Camara Web PC Videoconferencia Sat  FULL HD 1080P  - Negra Diseño,$99.900,"La resolución no es muy buena, parece tecnología de hace 10 años.",2,Por Jhon Jairo Sánchez Jhon Jairo Sánchez,2020-11-07
168,Camara Web PC Videoconferencia Sat  FULL HD 1080P  - Negra Diseño,$99.900,Su puntualidad y respeto por el cliente,5,Por nestor jaime morales gonzalez,2020-09-07
168,Camara Web PC Videoconferencia Sat  FULL HD 1080P  - Negra Diseño,$99.900,"No recomiendo el producto, llego la camara envuelta en una bolsa sin caja  y sin manuel, indicaciones, nada,parece de segunda, la conectamos y la imagen no era full hd, se ve muy borrosa la imagen me siento engañada m",1,Por Luba Bejarano Martínez,2020-08-07
168,Camara Web PC Videoconferencia Sat  FULL HD 1080P  - Negra Diseño,$99.900,Recomendado. Hice mi compra el jueves y llegó mi pedido el lunes siguiente. Gracias,5,Por Karina Pineda Calonge,2020-07-07
168,Camara Web PC Videoconferencia Sat  FULL HD 1080P  - Negra Diseño,$99.900,"está bien , cumple con las expectativas.",5,Por GERMAN ALONSO CHACON ARANGO,2018-12-23
169,Audífonos Diademas Pc con Micrófono Control de Volumen USB - Negra,$55.900,Buen Servicio,4,Por lolitha albiazul lolitha albiazul,2020-06-24
169,Audífonos Diademas Pc con Micrófono Control de Volumen USB - Negra,$55.900,Buena calidad y sonido. Entrega rápida,5,Por Heidy Contreras,2020-05-19
169,Audífonos Diademas Pc con Micrófono Control de Volumen USB - Negra,$55.900,"bonitos y sencillos, suenan fuerte",5,Por Camilo Hernandez Camilo Hernandez,2020-05-15
169,Audífonos Diademas Pc con Micrófono Control de Volumen USB - Negra,$55.900,"urgentemente quería conector para usb y es un conecter para tomacorriente, de resto todo muy bien tiene buen volumen y buen sonido",3,Por Cristian López,2020-03-26
169,Audífonos Diademas Pc con Micrófono Control de Volumen USB - Negra,$55.900,muy bueno el producto,5,Por geovanny hernan castaño bedoya,2019-07-25
169,Audífonos Diademas Pc con Micrófono Control de Volumen USB - Negra,$55.900,era lo que esperaba,4,Por Angie Perez,2019-05-15
169,Audífonos Diademas Pc con Micrófono Control de Volumen USB - Negra,$55.900,El producto es excelente y es justo el que está en el anuncio el que me llegó!,5,Por Genyer Victoria Riascos,2018-10-18
170,"Tarjeta de memoria - Microsd 64 gb - Clase 10, NP 64GB",$25.500,buen producto,5,Por jorge alejandro mejia,2020-09-15
170,"Tarjeta de memoria - Microsd 64 gb - Clase 10, NP 64GB",$25.500,pues hasta ahora está funcionando bien la memoria,5,Por Luis Eduardo Anuff Velasquez,2020-09-09
170,"Tarjeta de memoria - Microsd 64 gb - Clase 10, NP 64GB",$25.500,Si aunque llego un día después de la fecha de entrega quede satisfecho,5,Por Luis Fernando Franco,2020-09-09
170,"Tarjeta de memoria - Microsd 64 gb - Clase 10, NP 64GB",$25.500,excelente producto y buena atención,5,Por edwin bayona cantillo,2020-07-09
170,"Tarjeta de memoria - Microsd 64 gb - Clase 10, NP 64GB",$25.500,muy buen servicio,5,Por Wilderman Bedoya Agudelo,2020-07-09
170,"Tarjeta de memoria - Microsd 64 gb - Clase 10, NP 64GB",$25.500,Un poco demorado pero llego.,5,Por Ivan Andrey Restrepo,2020-01-09
170,"Tarjeta de memoria - Microsd 64 gb - Clase 10, NP 64GB",$25.500,muy  buena  compra,5,Por ROGER ESTUARDO BARDALES MALHABER,2020-08-22
171,Mouse Ergonomico Vertical Optico Inalambrico,$35.900,excelente,5,Por Alejandro Valero saavedra,2020-04-09
171,Mouse Ergonomico Vertical Optico Inalambrico,$35.900,se demoro el pedido,5,Por Francisco Lara,2020-08-20
171,Mouse Ergonomico Vertical Optico Inalambrico,$35.900,buen producto,5,Por Fabian Lara,2020-12-06
172,ALTAVOCES ESTÉREO LOGITECH S120,$39.900,Entrega rápida y son de buena calidad los parlantes,5,Por John Gómez,2020-09-16
172,ALTAVOCES ESTÉREO LOGITECH S120,$39.900,muy rápido llego,5,Por Adriana Saavedra Adriana Saavedra,2020-12-09
172,ALTAVOCES ESTÉREO LOGITECH S120,$39.900,"Me gusto mucho, el sonido es muy nítido",5,Por luisa fernanda Andrade Puentes luisa fernanda Andrade Puentes,2020-03-09
172,ALTAVOCES ESTÉREO LOGITECH S120,$39.900,Excelente,5,Por anamaria tobon,2020-08-31
172,ALTAVOCES ESTÉREO LOGITECH S120,$39.900,Muy contento con el producto. Suenan genial en mi PC y a buen precio. Recomendadisimos.,5,Por Cesar Augusto Parrado Palma Cesar Augusto Parrado Palma,2020-07-24
172,ALTAVOCES ESTÉREO LOGITECH S120,$39.900,muy buena calidad de sonido.,4,Por Ronald Garcia,2020-07-21
172,ALTAVOCES ESTÉREO LOGITECH S120,$39.900,"Muy buen producto, y me lo enviaron a tiempo, muchas gracias.",4,Por Juan Camilo Araque Jaramillo,2020-06-25
173,Memoria Kingston Micro Sd 64 Gb C 10 80 Mb/seg Sd/64gb,$35.000,exelente llego muy rápido gracias,5,Por Yeraldin Vanegas,2020-03-09
173,Memoria Kingston Micro Sd 64 Gb C 10 80 Mb/seg Sd/64gb,$35.000,"excelente la puntualidad para la entrega del producto.
en 39 horas recibí mi producto, una memoria micro SD 64 gigas con la cual tengo dudas de la originalidad ya que la analicé con la aplicación SD insight y no registra ningún nombre del fabricante qué debería ser Kingston.
espero que su desempeño de trabajo sea óptimo",4,Por Jorge Rivera Muñoz,2020-01-09
173,Memoria Kingston Micro Sd 64 Gb C 10 80 Mb/seg Sd/64gb,$35.000,"Excelente producto, llegó a Pasto en tres días, vendedor muy responsable muchas gracias.",5,Por Armando Olmedo Acosta Solarte,2020-12-08
174,Mouse Inalámbrico Hp X7Q44Aa#Abl,$49.900,No es como la imagen. El color no es como la foto.,4,Por ANDRES GUERRERO ANDRES GUERRERO,2020-10-08
174,Mouse Inalámbrico Hp X7Q44Aa#Abl,$49.900,llegó Loque pedi,5,Por Jhon Jairo Cortes,2020-07-28
174,Mouse Inalámbrico Hp X7Q44Aa#Abl,$49.900,"Excelente, tiene buena ergonomía y llegó rápido a mi residencia.",5,Por Brandon Hernández De Alba,2020-07-22
175,Repetidor Amplificador Wifi Xiaomi Pro 300 Mb 100% Original,$79.999,"muy buen producto, pequeño fácil de instalar y lo mejor calidad precio como todo lo Xiaomi ...Llegó en menos de dos días.",5,Por juan gongora duran,2020-08-30
175,Repetidor Amplificador Wifi Xiaomi Pro 300 Mb 100% Original,$79.999,"Llegó súper rápido, fácil instalación, buen funcionamiento. Me encantó!",5,Por Aliah Velez,2020-08-29
175,Repetidor Amplificador Wifi Xiaomi Pro 300 Mb 100% Original,$79.999,entrega rápida. en buen estado,5,Por Sandra Fernandez Sandra Fernandez,2020-08-27
175,Repetidor Amplificador Wifi Xiaomi Pro 300 Mb 100% Original,$79.999,excelente aparato y llego a tiempo,5,Por German Alberto Castillo Herrera,2020-10-08
175,Repetidor Amplificador Wifi Xiaomi Pro 300 Mb 100% Original,$79.999,Exactamente lo que quería... Entrega muy rápida y producto en buen estado,5,Por Maicol Nieto Maicol Nieto,2020-08-08
175,Repetidor Amplificador Wifi Xiaomi Pro 300 Mb 100% Original,$79.999,El producto vino mal eciende y después se apaga vino dañado,1,Por MARIO JAVIER baquero ramires,2020-08-01
175,Repetidor Amplificador Wifi Xiaomi Pro 300 Mb 100% Original,$79.999,Excelente,5,Por Julian Aristizabal Guzman,2019-12-29
175,Repetidor Amplificador Wifi Xiaomi Pro 300 Mb 100% Original,$79.999,Esta en chino igual funciona muy bien,5,Por jhon leyton,2019-12-21
175,Repetidor Amplificador Wifi Xiaomi Pro 300 Mb 100% Original,$79.999,Perfecto!,5,Por Leidy Lopez fajardo,2019-12-18
175,Repetidor Amplificador Wifi Xiaomi Pro 300 Mb 100% Original,$79.999,llegó en perfecto estado y cumple con su función,5,Por Miguel Ortega Miguel Ortega,2019-06-12
175,Repetidor Amplificador Wifi Xiaomi Pro 300 Mb 100% Original,$79.999,"Facil de instalar,  me ha funcionado perfecto",5,Por sara sandoval,2019-11-27
175,Repetidor Amplificador Wifi Xiaomi Pro 300 Mb 100% Original,$79.999,Excelente,5,Por darwin martinez,2019-08-11
